"No.","Time","Source","Destination","Protocol","Length","Info"
"613","6.144933","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"614","6.164913","192.168.0.92","206.247.128.13","UDP","145","54695  >  8801 Len=103"
"615","6.168050","206.247.128.13","192.168.0.92","UDP","116","8801  >  54695 Len=74"
"616","6.177820","206.247.128.13","192.168.0.92","UDP","132","8801  >  54695 Len=90"
"617","6.184919","192.168.0.92","206.247.128.13","UDP","146","54695  >  8801 Len=104"
"618","6.204823","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"619","6.224872","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"620","6.244888","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"621","6.261458","206.247.128.13","192.168.0.92","UDP","135","8801  >  54695 Len=93"
"622","6.261772","192.168.0.92","206.247.128.13","UDP","115","54695  >  8801 Len=73"
"623","6.264837","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"624","6.284492","192.168.0.92","206.247.128.13","UDP","143","54695  >  8801 Len=101"
"625","6.293106","206.247.128.13","192.168.0.92","UDP","106","8801  >  54695 Len=64"
"626","6.304864","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"634","6.324880","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"638","6.345051","192.168.0.92","206.247.128.13","UDP","146","54695  >  8801 Len=104"
"639","6.365490","192.168.0.92","206.247.128.13","UDP","160","54695  >  8801 Len=118"
"640","6.372809","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"641","6.385105","192.168.0.92","206.247.128.13","UDP","191","54695  >  8801 Len=149"
"642","6.405189","192.168.0.92","206.247.128.13","UDP","225","54695  >  8801 Len=183"
"643","6.425001","192.168.0.92","206.247.128.13","UDP","257","54695  >  8801 Len=215"
"644","6.445444","206.247.128.13","192.168.0.92","TLSv1.2","138","Application Data"
"645","6.445547","192.168.0.92","206.247.128.13","TCP","66","63277  >  443 [ACK] Seq=1841 Ack=1034 Win=2046 Len=0 TSval=1112114068 TSecr=3364384214"
"646","6.445777","192.168.0.92","206.247.128.13","TLSv1.2","109","Application Data"
"647","6.445879","192.168.0.92","206.247.128.13","UDP","183","54695  >  8801 Len=141"
"649","6.464668","192.168.0.92","206.247.128.13","UDP","145","54695  >  8801 Len=103"
"650","6.466232","206.247.128.13","192.168.0.92","UDP","116","8801  >  54695 Len=74"
"651","6.475998","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"652","6.485007","192.168.0.92","206.247.128.13","UDP","149","54695  >  8801 Len=107"
"653","6.505017","192.168.0.92","206.247.128.13","UDP","152","54695  >  8801 Len=110"
"654","6.505480","206.247.128.13","192.168.0.92","TCP","66","443  >  63277 [ACK] Seq=1034 Ack=1884 Win=11 Len=0 TSval=3364384275 TSecr=1112114068"
"655","6.525397","192.168.0.92","206.247.128.13","UDP","146","54695  >  8801 Len=104"
"656","6.544907","192.168.0.92","206.247.128.13","UDP","149","54695  >  8801 Len=107"
"657","6.558493","206.247.128.13","192.168.0.92","UDP","132","8801  >  54695 Len=90"
"662","6.564535","192.168.0.92","206.247.128.13","UDP","146","54695  >  8801 Len=104"
"665","6.585193","192.168.0.92","206.247.128.13","UDP","147","54695  >  8801 Len=105"
"669","6.605591","192.168.0.92","206.247.128.13","UDP","149","54695  >  8801 Len=107"
"670","6.625092","192.168.0.92","206.247.128.13","UDP","149","54695  >  8801 Len=107"
"673","6.692327","206.247.128.13","192.168.0.92","TLSv1.2","138","Application Data"
"674","6.692329","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"675","6.692447","192.168.0.92","206.247.128.13","TCP","66","63277  >  443 [ACK] Seq=1884 Ack=1106 Win=2046 Len=0 TSval=1112114314 TSecr=3364384461"
"676","6.692739","192.168.0.92","206.247.128.13","UDP","115","54695  >  8801 Len=73"
"677","6.703126","192.168.0.92","206.247.128.13","TLSv1.2","109","Application Data"
"679","6.723493","206.247.128.13","192.168.0.92","TCP","66","443  >  63277 [ACK] Seq=1106 Ack=1927 Win=11 Len=0 TSval=3364384490 TSecr=1112114325"
"680","6.724481","192.168.0.92","206.247.128.13","UDP","146","54695  >  8801 Len=104"
"703","6.773633","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"711","6.824821","192.168.0.92","206.247.128.13","UDP","147","54695  >  8801 Len=105"
"714","6.845985","206.247.128.13","192.168.0.92","UDP","116","8801  >  54695 Len=74"
"718","6.876360","206.247.128.13","192.168.0.92","UDP","135","8801  >  54695 Len=93"
"734","6.925030","192.168.0.92","206.247.128.13","UDP","106","54695  >  8801 Len=64"
"735","6.925032","192.168.0.92","206.247.128.13","UDP","148","54695  >  8801 Len=106"
"742","6.979355","206.247.128.13","192.168.0.92","UDP","132","8801  >  54695 Len=90"
"747","7.024555","192.168.0.92","206.247.128.13","UDP","143","54695  >  8801 Len=101"
"755","7.073666","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"756","7.073906","192.168.0.92","206.247.128.13","UDP","115","54695  >  8801 Len=73"
"757","7.125258","192.168.0.92","206.247.128.13","UDP","143","54695  >  8801 Len=101"
"764","7.154396","206.247.128.13","192.168.0.92","UDP","115","8801  >  54695 Len=73"
"768","7.174243","206.247.128.13","192.168.0.92","UDP","136","8801  >  54695 Len=94"
"769","7.225158","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"770","7.257802","192.168.0.92","206.247.128.13","TLSv1.2","104","Application Data"
"772","7.278980","206.247.128.13","192.168.0.92","UDP","135","8801  >  54695 Len=93"
"773","7.278981","206.247.128.13","192.168.0.92","TCP","66","443  >  63277 [ACK] Seq=1106 Ack=1965 Win=11 Len=0 TSval=3364385047 TSecr=1112114880"
"774","7.278981","206.247.128.13","192.168.0.92","TLSv1.2","104","Application Data"
